X     Y     River     Chainage
401941.750    491270.406    MAHAWATTA ELA    1671.434  
401939.250    491274.563    MAHAWATTA ELA    1676.297  
401936.750    491278.750    MAHAWATTA ELA    1681.160  
401934.531    491282.469    MAHAWATTA ELA    1685.514  
401932.281    491286.188    MAHAWATTA ELA    1689.868  
401930.031    491289.938    MAHAWATTA ELA    1694.222  
401928.656    491294.063    MAHAWATTA ELA    1698.576  
401927.281    491298.188    MAHAWATTA ELA    1702.930  
401925.906    491302.312    MAHAWATTA ELA    1707.284  
401924.531    491306.438    MAHAWATTA ELA    1711.638  
401923.125    491310.594    MAHAWATTA ELA    1715.992  
401921.750    491314.719    MAHAWATTA ELA    1720.346  
401920.375    491318.844    MAHAWATTA ELA    1724.700  
401918.875    491323.344    MAHAWATTA ELA    1729.459  
401917.375    491327.875    MAHAWATTA ELA    1734.217  
401915.875    491332.375    MAHAWATTA ELA    1738.976  
401914.375    491336.906    MAHAWATTA ELA    1743.734  
401912.875    491341.406    MAHAWATTA ELA    1748.493  
401911.344    491345.938    MAHAWATTA ELA    1753.251  
401909.844    491350.437    MAHAWATTA ELA    1758.010  
401908.344    491354.969    MAHAWATTA ELA    1762.769  
401906.844    491359.469    MAHAWATTA ELA    1767.527  
401905.344    491364.000    MAHAWATTA ELA    1772.286  
401903.844    491368.500    MAHAWATTA ELA    1777.044  
401902.344    491373.000    MAHAWATTA ELA    1781.803  
401900.813    491377.531    MAHAWATTA ELA    1786.561  
401899.313    491382.031    MAHAWATTA ELA    1791.320  
401897.813    491386.563    MAHAWATTA ELA    1796.079  
401896.313    491391.063    MAHAWATTA ELA    1800.837  
401894.812    491395.594    MAHAWATTA ELA    1805.596  
401893.313    491400.094    MAHAWATTA ELA    1810.354  
401891.781    491404.625    MAHAWATTA ELA    1815.113  
401890.281    491409.125    MAHAWATTA ELA    1819.871  
401890.719    491413.781    MAHAWATTA ELA    1824.630  
401891.625    491418.437    MAHAWATTA ELA    1829.389  
401892.531    491423.125    MAHAWATTA ELA    1834.147  
401893.406    491427.781    MAHAWATTA ELA    1838.906  
401894.313    491432.469    MAHAWATTA ELA    1843.664  
401895.219    491437.125    MAHAWATTA ELA    1848.423  
401896.125    491441.813    MAHAWATTA ELA    1853.181  
401897.031    491446.469    MAHAWATTA ELA    1857.940  
401897.906    491451.063    MAHAWATTA ELA    1862.616  
401898.781    491455.656    MAHAWATTA ELA    1867.293  
401899.656    491460.250    MAHAWATTA ELA    1871.969  
401900.563    491464.844    MAHAWATTA ELA    1876.646  
401901.438    491469.438    MAHAWATTA ELA    1881.323  
401902.313    491474.031    MAHAWATTA ELA    1885.999  
401903.187    491478.625    MAHAWATTA ELA    1890.676  
401904.094    491483.219    MAHAWATTA ELA    1895.352  
401904.969    491487.813    MAHAWATTA ELA    1900.028  
401905.844    491492.406    MAHAWATTA ELA    1904.705  
401906.719    491497.000    MAHAWATTA ELA    1909.381  
401907.625    491501.594    MAHAWATTA ELA    1914.058  
401908.500    491506.188    MAHAWATTA ELA    1918.734  
401909.375    491510.781    MAHAWATTA ELA    1923.411  
401910.250    491515.375    MAHAWATTA ELA    1928.088  
401911.156    491519.969    MAHAWATTA ELA    1932.764  
401912.031    491524.563    MAHAWATTA ELA    1937.441  
401912.906    491529.156    MAHAWATTA ELA    1942.117  
401913.781    491533.750    MAHAWATTA ELA    1946.793  
401914.687    491538.344    MAHAWATTA ELA    1951.470  
401915.500    491542.531    MAHAWATTA ELA    1955.760  
401916.313    491546.750    MAHAWATTA ELA    1960.050  
401917.125    491550.969    MAHAWATTA ELA    1964.340  
401917.906    491555.188    MAHAWATTA ELA    1968.630  
401918.719    491559.406    MAHAWATTA ELA    1972.920  
401919.531    491563.594    MAHAWATTA ELA    1977.210  
401920.344    491567.813    MAHAWATTA ELA    1981.500  
401921.156    491572.031    MAHAWATTA ELA    1985.790  
401921.969    491576.250    MAHAWATTA ELA    1990.080  
401922.781    491580.469    MAHAWATTA ELA    1994.370  
401923.594    491584.656    MAHAWATTA ELA    1998.660  
401924.406    491588.875    MAHAWATTA ELA    2002.950  
403900.000    489720.000    KOLONNAWA ELA       0.000  
403929.156    489749.156    KOLONNAWA ELA      40.903  
403958.281    489778.281    KOLONNAWA ELA      81.805  
403979.250    489813.687    KOLONNAWA ELA     122.707  
403999.688    489849.469    KOLONNAWA ELA     163.610  
403989.844    489872.844    KOLONNAWA ELA     189.050  
403979.437    489896.281    KOLONNAWA ELA     214.490  
403979.437    489896.281    KOLONNAWA ELA     214.490  
403963.719    489931.656    KOLONNAWA ELA     252.908  
403949.000    489967.469    KOLONNAWA ELA     291.325  
403934.625    490003.406    KOLONNAWA ELA     329.742  
403920.250    490039.344    KOLONNAWA ELA     368.160  
403920.250    490039.344    KOLONNAWA ELA     368.160  
403913.687    490055.750    KOLONNAWA ELA     385.695  
403907.125    490072.156    KOLONNAWA ELA     403.230  
403905.281    490076.844    KOLONNAWA ELA     408.230  
403903.406    490081.500    KOLONNAWA ELA     413.230  
403902.219    490084.438    KOLONNAWA ELA     416.360  
403901.063    490087.375    KOLONNAWA ELA     419.490  
403876.250    490102.875    KOLONNAWA ELA     449.125  
403849.969    490117.094    KOLONNAWA ELA     478.760  
403823.656    490131.344    KOLONNAWA ELA     508.480  
403797.313    490145.625    KOLONNAWA ELA     538.200  
403771.219    490159.750    KOLONNAWA ELA     567.655  
403745.125    490173.906    KOLONNAWA ELA     597.110  
403728.156    490183.094    KOLONNAWA ELA     616.265  
403711.188    490192.281    KOLONNAWA ELA     635.420  
403693.250    490202.000    KOLONNAWA ELA     655.670  
403675.313    490211.719    KOLONNAWA ELA     675.920  
403658.094    490227.625    KOLONNAWA ELA     700.980  
403651.969    490252.125    KOLONNAWA ELA     726.040  
403645.094    490279.625    KOLONNAWA ELA     754.190  
403638.219    490307.156    KOLONNAWA ELA     782.340  
403631.344    490334.656    KOLONNAWA ELA     810.490  
403615.969    490358.063    KOLONNAWA ELA     838.640  
403607.813    490368.531    KOLONNAWA ELA     851.805  
403599.688    490379.000    KOLONNAWA ELA     864.970  
403589.750    490391.750    KOLONNAWA ELA     881.020  
403579.813    490404.531    KOLONNAWA ELA     897.070  
403565.688    490422.688    KOLONNAWA ELA     919.895  
403546.844    490433.875    KOLONNAWA ELA     942.720  
403519.594    490441.875    KOLONNAWA ELA     970.900  
403492.344    490449.906    KOLONNAWA ELA     999.080  
403492.344    490449.906    KOLONNAWA ELA     999.080  
403463.625    490458.344    KOLONNAWA ELA    1028.795  
403434.906    490466.781    KOLONNAWA ELA    1058.510  
403434.906    490466.781    KOLONNAWA ELA    1058.510  
403420.781    490470.938    KOLONNAWA ELA    1073.110  
403406.688    490475.094    KOLONNAWA ELA    1087.710  
403384.719    490495.813    KOLONNAWA ELA    1121.510  
403373.969    490528.125    KOLONNAWA ELA    1155.310  
403364.344    490556.938    KOLONNAWA ELA    1185.445  
403354.750    490585.750    KOLONNAWA ELA    1215.580  
403349.125    490613.188    KOLONNAWA ELA    1243.623  
403347.250    490641.375    KOLONNAWA ELA    1271.665  
403345.375    490669.594    KOLONNAWA ELA    1299.708  
403343.469    490697.781    KOLONNAWA ELA    1327.750  
403343.156    490702.813    KOLONNAWA ELA    1332.750  
403342.813    490707.813    KOLONNAWA ELA    1337.750  
403342.781    490708.375    KOLONNAWA ELA    1338.285  
403342.750    490708.906    KOLONNAWA ELA    1338.820  
403340.375    490744.156    KOLONNAWA ELA    1373.870  
403351.594    490777.063    KOLONNAWA ELA    1408.920  
403371.000    490822.281    KOLONNAWA ELA    1457.760  
403390.719    490867.375    KOLONNAWA ELA    1506.600  
403406.063    490902.438    KOLONNAWA ELA    1544.573  
403421.406    490937.469    KOLONNAWA ELA    1582.545  
403436.750    490972.531    KOLONNAWA ELA    1620.517  
403457.063    491004.813    KOLONNAWA ELA    1658.490  
403457.063    491004.813    KOLONNAWA ELA    1658.490  
403474.406    491030.062    KOLONNAWA ELA    1688.900  
403491.781    491055.313    KOLONNAWA ELA    1719.310  
403491.781    491055.313    KOLONNAWA ELA    1719.310  
403506.188    491076.250    KOLONNAWA ELA    1744.537  
403520.594    491097.219    KOLONNAWA ELA    1769.765  
403534.969    491118.156    KOLONNAWA ELA    1794.993  
403549.375    491139.094    KOLONNAWA ELA    1820.220  
403555.156    491170.969    KOLONNAWA ELA    1852.470  
403560.500    491203.031    KOLONNAWA ELA    1884.720  
403563.844    491223.063    KOLONNAWA ELA    1904.880  
403567.188    491243.094    KOLONNAWA ELA    1925.040  
403569.969    491259.750    KOLONNAWA ELA    1941.780  
403570.000    491276.625    KOLONNAWA ELA    1958.520  
403570.000    491289.750    KOLONNAWA ELA    1971.560  
403570.000    491302.875    KOLONNAWA ELA    1984.600  
403572.094    491353.031    KOLONNAWA ELA    2034.445  
403576.625    491403.031    KOLONNAWA ELA    2084.290  
403578.000    491418.063    KOLONNAWA ELA    2099.255  
403579.375    491433.063    KOLONNAWA ELA    2114.220  
403568.719    491451.281    KOLONNAWA ELA    2136.975  
403552.500    491467.500    KOLONNAWA ELA    2159.730  
403539.719    491480.281    KOLONNAWA ELA    2177.640  
403526.969    491493.031    KOLONNAWA ELA    2195.550  
403518.156    491501.844    KOLONNAWA ELA    2207.915  
403509.344    491510.656    KOLONNAWA ELA    2220.280  
403509.344    491510.656    KOLONNAWA ELA    2220.280  
403489.656    491530.000    KOLONNAWA ELA    2247.780  
403461.938    491530.000    KOLONNAWA ELA    2275.280  
403444.281    491530.000    KOLONNAWA ELA    2292.805  
403426.625    491530.000    KOLONNAWA ELA    2310.330  
403413.219    491530.000    KOLONNAWA ELA    2323.630  
403399.844    491530.000    KOLONNAWA ELA    2336.930  
403382.719    491530.000    KOLONNAWA ELA    2353.925  
403365.594    491530.000    KOLONNAWA ELA    2370.920  
403335.781    491528.125    KOLONNAWA ELA    2400.555  
403306.031    491525.844    KOLONNAWA ELA    2430.190  
403289.906    491524.594    KOLONNAWA ELA    2446.225  
403273.813    491523.375    KOLONNAWA ELA    2462.260  
403261.938    491522.469    KOLONNAWA ELA    2474.085  
403250.031    491521.531    KOLONNAWA ELA    2485.910  
403245.000    491521.156    KOLONNAWA ELA    2490.925  
403239.969    491520.781    KOLONNAWA ELA    2495.940  
403215.188    491528.875    KOLONNAWA ELA    2522.995  
403191.813    491542.906    KOLONNAWA ELA    2550.050  
403187.406    491545.563    KOLONNAWA ELA    2555.170  
403182.969    491548.219    KOLONNAWA ELA    2560.290  
403165.313    491558.813    KOLONNAWA ELA    2580.745  
403147.625    491569.438    KOLONNAWA ELA    2601.200  
403119.813    491579.438    KOLONNAWA ELA    2631.720  
403089.125    491577.719    KOLONNAWA ELA    2662.240  
403071.031    491576.719    KOLONNAWA ELA    2680.205  
403052.969    491575.719    KOLONNAWA ELA    2698.170  
403045.406    491575.313    KOLONNAWA ELA    2705.695  
403037.813    491574.875    KOLONNAWA ELA    2713.220  
403001.531    491572.875    KOLONNAWA ELA    2749.285  
402965.250    491570.844    KOLONNAWA ELA    2785.350  
402948.875    491570.188    KOLONNAWA ELA    2801.650  
402932.625    491572.656    KOLONNAWA ELA    2817.950  
402921.437    491574.406    KOLONNAWA ELA    2829.180  
402910.281    491576.125    KOLONNAWA ELA    2840.410  
402874.094    491581.688    KOLONNAWA ELA    2876.725  
402837.938    491587.250    KOLONNAWA ELA    2913.040  
402811.125    491589.375    KOLONNAWA ELA    2939.875  
402784.156    491587.437    KOLONNAWA ELA    2966.710  
402750.094    491585.000    KOLONNAWA ELA    3000.615  
402716.000    491582.563    KOLONNAWA ELA    3034.520  
402704.719    491581.781    KOLONNAWA ELA    3045.745  
402693.438    491580.969    KOLONNAWA ELA    3056.970  
402678.750    491579.906    KOLONNAWA ELA    3071.600  
402664.063    491578.656    KOLONNAWA ELA    3086.230  
402651.344    491577.625    KOLONNAWA ELA    3098.870  
402638.656    491576.563    KOLONNAWA ELA    3111.510  
402624.750    491575.406    KOLONNAWA ELA    3125.380  
402610.813    491574.219    KOLONNAWA ELA    3139.250  
402587.688    491572.313    KOLONNAWA ELA    3162.290  
402564.531    491570.375    KOLONNAWA ELA    3185.330  
402553.094    491568.375    KOLONNAWA ELA    3196.880  
402541.781    491565.719    KOLONNAWA ELA    3208.430  
402538.813    491565.000    KOLONNAWA ELA    3211.465  
402535.813    491564.313    KOLONNAWA ELA    3214.500  
402521.125    491560.844    KOLONNAWA ELA    3229.485  
402506.438    491557.406    KOLONNAWA ELA    3244.470  
402502.531    491556.469    KOLONNAWA ELA    3248.455  
402498.625    491555.562    KOLONNAWA ELA    3252.440  
402486.406    491552.688    KOLONNAWA ELA    3264.875  
402474.219    491549.813    KOLONNAWA ELA    3277.310  
402469.313    491548.656    KOLONNAWA ELA    3282.310  
402464.406    491547.500    KOLONNAWA ELA    3287.310  
402447.781    491543.594    KOLONNAWA ELA    3304.275  
402431.125    491539.688    KOLONNAWA ELA    3321.240  
402407.344    491534.094    KOLONNAWA ELA    3345.500  
402383.375    491530.000    KOLONNAWA ELA    3369.760  
402368.063    491530.000    KOLONNAWA ELA    3384.935  
402352.781    491530.000    KOLONNAWA ELA    3400.110  
402313.938    491530.000    KOLONNAWA ELA    3438.660  
402275.094    491530.000    KOLONNAWA ELA    3477.210  
402247.594    491530.000    KOLONNAWA ELA    3504.490  
402220.813    491535.219    KOLONNAWA ELA    3531.770  
402195.188    491542.219    KOLONNAWA ELA    3558.130  
402169.563    491549.219    KOLONNAWA ELA    3584.490  
402151.438    491554.156    KOLONNAWA ELA    3603.150  
402133.281    491559.094    KOLONNAWA ELA    3621.810  
402118.750    491564.531    KOLONNAWA ELA    3637.240  
402104.344    491570.375    KOLONNAWA ELA    3652.670  
402093.375    491574.781    KOLONNAWA ELA    3664.400  
402082.406    491579.219    KOLONNAWA ELA    3676.130  
402057.063    491589.469    KOLONNAWA ELA    3703.265  
402031.719    491599.688    KOLONNAWA ELA    3730.400  
402023.250    491603.125    KOLONNAWA ELA    3739.455  
402014.781    491606.531    KOLONNAWA ELA    3748.510  
402014.094    491606.813    KOLONNAWA ELA    3749.255  
402013.406    491607.094    KOLONNAWA ELA    3750.000  
400150.000    488460.000    TORRINGTON CNL       0.000  
400153.344    488468.906    TORRINGTON CNL       9.525  
400156.688    488477.813    TORRINGTON CNL      19.050  
400159.406    488485.063    TORRINGTON CNL      26.820  
400162.125    488492.313    TORRINGTON CNL      34.590  
400170.375    488514.313    TORRINGTON CNL      58.135  
400178.625    488536.344    TORRINGTON CNL      81.680  
400181.187    488547.125    TORRINGTON CNL      92.835  
400183.031    488558.094    TORRINGTON CNL     103.990  
400185.625    488573.688    TORRINGTON CNL     119.815  
400188.219    488589.250    TORRINGTON CNL     135.640  
400189.281    488595.750    TORRINGTON CNL     142.235  
400192.000    488601.063    TORRINGTON CNL     148.830  
400196.406    488603.438    TORRINGTON CNL     153.830  
400200.781    488605.813    TORRINGTON CNL     158.830  
400208.062    488609.719    TORRINGTON CNL     167.095  
400215.313    488613.625    TORRINGTON CNL     175.360  
400225.000    488618.844    TORRINGTON CNL     186.395  
400234.719    488624.063    TORRINGTON CNL     197.430  
400248.094    488631.281    TORRINGTON CNL     212.650  
400261.469    488638.469    TORRINGTON CNL     227.870  
400265.844    488640.844    TORRINGTON CNL     232.870  
400270.250    488643.219    TORRINGTON CNL     237.870  
400282.031    488649.563    TORRINGTON CNL     251.285  
400293.813    488655.906    TORRINGTON CNL     264.700  
400298.219    488658.281    TORRINGTON CNL     269.700  
400302.000    488660.313    TORRINGTON CNL     274.000  
400302.000    488660.313    TORRINGTON CNL     274.015  
400302.031    488660.313    TORRINGTON CNL     274.030  
400303.969    488661.375    TORRINGTON CNL     276.245  
400305.906    488662.406    TORRINGTON CNL     278.460  
400311.250    488665.281    TORRINGTON CNL     284.525  
400316.563    488668.156    TORRINGTON CNL     290.590  
400337.188    488676.875    TORRINGTON CNL     313.035  
400357.969    488685.187    TORRINGTON CNL     335.480  
400365.875    488688.344    TORRINGTON CNL     344.005  
